oid	schema	name	identity_args	return_type	prokind	provolatile	prosecdef	owner	proconfig	language	prosrc_md5	prosrc_len	proacl
138283	public	prevent_z_report_edit		trigger	FUNCTION	v	false	postgres		plpgsql	7e4c9d67a9734cbf6c2858a5dc077d36	102	=X/postgres,postgres=X/postgres,anon=X/postgres,authenticated=X/postgres,service_role=X/postgres
131363	public	process_bulk_import	p_store_id uuid, p_user_id uuid, p_items jsonb	jsonb	FUNCTION	v	false	postgres		plpgsql	922d0b90c1fc664e325974716cb03e1d	783	postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres
131362	public	process_initial_stock	p_store_id uuid, p_product_id uuid, p_quantity numeric, p_reference_doc text, p_movement_date timestamp with time zone	jsonb	FUNCTION	v	false	postgres		plpgsql	725a8ccd477b45860ae178ae5e6284c1	320	postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres
132503	public	process_inventory_adjustment	p_store_id uuid, p_cashier_id uuid, p_items adjustment_item[], p_operation_date timestamp with time zone	uuid	FUNCTION	v	true	postgres	search_path=public	plpgsql	b8953e705b1c7e4a95033f5b6fd2a8b8	1292	postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres
119652	public	process_pick3_transaction	p_user_id uuid, p_type text, p_amount bigint, p_reference_draw_id uuid, p_reference_play_id uuid, p_notes text, p_metadata jsonb	pick3_ledger	FUNCTION	v	true	postgres	search_path=public, pg_temp	plpgsql	2651d8c6ae023643193b89c85a2cc747	1364	postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres
131361	public	process_sale_transaction	p_store_id uuid, p_user_id uuid, p_items jsonb, p_total_amount numeric, p_subtotal numeric, p_payment_method text, p_discount_type text, p_discount_value numeric, p_idempotency_key text	jsonb	FUNCTION	v	false	postgres		plpgsql	e3f226dd8cfe5ba6a77bd1e54003afce	1451	postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres
132504	public	process_stock_adjustment	p_store_id uuid, p_product_id uuid, p_quantity_delta numeric, p_reason text, p_user_id uuid, p_operation_date timestamp with time zone	jsonb	FUNCTION	v	true	postgres	search_path=public	plpgsql	075893ccc9f5f1ca7736e9854f0b0f21	561	postgres=X/postgres,service_role=X/postgres
142117	public	protect_transactions_total_amount		trigger	FUNCTION	v	false	postgres	search_path=public, pg_temp	plpgsql	e2955d9d1b124378b59d2c28bf13d6c8	378	=X/postgres,postgres=X/postgres,anon=X/postgres,authenticated=X/postgres,service_role=X/postgres
135446	public	purge_old_reset_snapshots	p_days integer	integer	FUNCTION	v	true	postgres	search_path=pg_catalog, public	plpgsql	8b826251cf9e4c7ad4eb502ac83cb665	203	postgres=X/postgres,service_role=X/postgres
138544	public	receive_against_po	p_po_id uuid, p_received_items jsonb, p_user_id uuid, p_reception_date timestamp with time zone, p_invoice_number text	jsonb	FUNCTION	v	true	postgres	search_path=public, extensions	plpgsql	b8501b512a6a81bf742be4b9940cbc02	7484	postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres
138613	public	receive_production_output	p_order_id uuid, p_product_id uuid, p_quantity numeric, p_store_id uuid, p_user_id uuid, p_idempotency_key text	jsonb	FUNCTION	v	true	postgres	search_path=public, extensions	plpgsql	110e15f1e600ba4e60e4079420f92195	4469	postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres
134339	public	receive_production_output_deprecated_4arg	p_order_id uuid, p_product_id uuid, p_quantity numeric, p_store_id uuid	void	FUNCTION	v	true	postgres	search_path=public, extensions	plpgsql	59a07c01880d2bf0ee99b22ec25e67f2	117	postgres=X/postgres,service_role=X/postgres
137077	public	receive_to_warehouse	p_store_id uuid, p_product_id uuid, p_quantity numeric, p_unit_cost numeric, p_warehouse_id uuid, p_lot_number text, p_expiration_date date, p_user_id uuid, p_reason text	jsonb	FUNCTION	v	true	postgres	search_path=public, pg_temp	plpgsql	681916c158583db74962488659d96cf5	1496	postgres=X/postgres,service_role=X/postgres
138110	public	reconcile_orphan_user	p_auth_user_id uuid, p_action text, p_reason text, p_caller_id uuid	jsonb	FUNCTION	v	true	postgres	search_path=public, pg_temp	plpgsql	87096b0f82813d84edf770d87832d6cd	2742	postgres=X/postgres,service_role=X/postgres
137078	public	reconcile_stock	p_store_id uuid, p_fix boolean, p_user_id uuid	jsonb	FUNCTION	v	true	postgres	search_path=public, pg_temp	plpgsql	43950f25248338c1db87d5927f2cdad5	4745	postgres=X/postgres,service_role=X/postgres
136802	public	record_counted_quantity	p_count_id uuid, p_product_id uuid, p_counted_quantity numeric, p_user_id uuid, p_notes text	jsonb	FUNCTION	v	true	postgres	search_path=public	plpgsql	070953d5d15d59d56c04624b10cc750c	782	postgres=X/postgres,service_role=X/postgres
21401	public	record_sale_movement	p_store_id uuid, p_product_id uuid, p_variant_id uuid, p_quantity integer, p_reference text	void	FUNCTION	v	true	postgres	search_path=public, extensions	plpgsql	50820c1a2e7a80ae89a8a2cefc0927ef	305	postgres=X/postgres,service_role=X/postgres
138690	public	register_idempotency	p_key text, p_operation text, p_record_id uuid, p_param_hash text, p_result jsonb	void	FUNCTION	v	true	postgres	search_path=public, extensions	plpgsql	eebc1bedca26cd9cfaaee717469a2e6a	269	postgres=X/postgres,service_role=X/postgres
138536	public	register_reception	p_store_id uuid, p_supplier text, p_reception_date timestamp with time zone, p_invoice_number text, p_items jsonb, p_user_id uuid, p_po_id uuid	uuid	FUNCTION	v	true	postgres	search_path=public	plpgsql	843db128859af3253dbe845e8d4067cd	5998	=X/postgres,postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres
133204	public	register_stock_movement	p_product_id uuid, p_store_id uuid, p_quantity numeric, p_movement_type text, p_reason text, p_user_id uuid, p_variant_id uuid, p_sale_id uuid, p_unit_cost numeric, p_notes text, p_operation_date timestamp with time zone, p_skip_access_check boolean	jsonb	FUNCTION	v	true	postgres	search_path=public	plpgsql	0182a6cf30396e193aba3c3fbce1c8c0	2118	postgres=X/postgres,service_role=X/postgres
137351	public	register_supplier_payment	p_store_id uuid, p_ref_type text, p_ref_id uuid, p_amount numeric, p_payment_method text, p_paid_by uuid, p_currency text, p_exchange_rate numeric, p_reference text, p_notes text, p_idempotency_key text, p_payment_date timestamp with time zone	uuid	FUNCTION	v	true	postgres	search_path=public, extensions	plpgsql	a909b468fb197f11cc9eb5c5f6ab968d	2351	postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres
136852	public	reject_transfer	p_transfer_id uuid, p_reason text, p_user_id uuid	jsonb	FUNCTION	v	true	postgres	search_path=public	plpgsql	30347f01ad8d305caa77a6979dc997b5	842	postgres=X/postgres,service_role=X/postgres
137974	public	release_expired_reservations		integer	FUNCTION	v	true	postgres	search_path=public, pg_temp	plpgsql	fc2877b3fcf8a978553568fb84fb6ff9	1002	postgres=X/postgres,service_role=X/postgres
138208	public	reopen_cash_shift	p_closure_id uuid, p_reason text, p_user_id uuid	jsonb	FUNCTION	v	true	postgres	search_path=public, pg_temp	plpgsql	62172f6d459cb8e8ef1612c5e461ac2d	1586	postgres=X/postgres,service_role=X/postgres
137399	public	reset_store_data	target_store_id uuid, p_keep_catalog boolean, p_user_id uuid	void	FUNCTION	v	true	postgres	search_path=public, pg_temp	plpgsql	bc649bdbf142aaebb883384ba40710d6	7821	postgres=X/postgres,service_role=X/postgres
142582	public	reset_store_data	p_store_id uuid, p_keep_catalog boolean	void	FUNCTION	v	true	postgres	search_path=public, pg_temp	plpgsql	d44bd557c1786c60359bebfa36c3d338	2595	postgres=X/postgres,service_role=X/postgres
137580	public	restore_store_backup	p_store_id uuid, p_backup_payload jsonb, p_mode text, p_confirmation_token text	jsonb	FUNCTION	v	true	postgres	search_path=public	plpgsql	fe49ee4a4b895f81a3d9308a07d58282	17453	postgres=X/postgres,service_role=X/postgres
142222	public	restore_transaction_snapshot	p_migration_id text, p_tx_id uuid	jsonb	FUNCTION	v	true	postgres	search_path=public, pg_temp	plpgsql	50dbb1447cadb7baae0c5610d5fadaad	8084	postgres=X/postgres,service_role=X/postgres
136656	public	reverse_adjustment	p_adjustment_id uuid, p_reason text, p_user_id uuid	jsonb	FUNCTION	v	true	postgres	search_path=public	plpgsql	64cc3ca93171b998374464f79e24f570	1865	postgres=X/postgres,service_role=X/postgres
138210	public	reverse_commissions_on_sale_void		trigger	FUNCTION	v	true	postgres	search_path=public, pg_temp	plpgsql	e91878d819b52d45e26a0b6ec331c3e9	1679	postgres=X/postgres,service_role=X/postgres
136657	public	reverse_devolution	p_devolution_id uuid, p_reason text, p_user_id uuid	jsonb	FUNCTION	v	true	postgres	search_path=public	plpgsql	f0ec3e1effe05c600fd9ad152bf7aac3	5563	postgres=X/postgres,service_role=X/postgres
143548	public	reverse_inventory_adjustment_v2	p_adjustment_id uuid, p_reason text, p_user_id uuid	jsonb	FUNCTION	v	true	postgres	search_path=public, pg_temp	plpgsql	6461d401c5f333eeb2c4cb4e0729ba7c	3031	postgres=X/postgres,service_role=X/postgres
138622	public	reverse_production_order	p_order_id uuid, p_reason text, p_user_id uuid	jsonb	FUNCTION	v	true	postgres	search_path=public, extensions	plpgsql	8a40d7419d18dd92bc8df4d3a832a844	3228	postgres=X/postgres,service_role=X/postgres
136654	public	reverse_receipt	p_receipt_id uuid, p_reason text, p_user_id uuid	jsonb	FUNCTION	v	true	postgres	search_path=public	plpgsql	8dd39ad2b08111026eb69e40c57d168d	1768	postgres=X/postgres,service_role=X/postgres
138196	public	reverse_receipt_v2	p_receipt_id uuid, p_reason text, p_user_id uuid	jsonb	FUNCTION	v	true	postgres	search_path=public, pg_temp	plpgsql	959e7ba7a289f141b51e0e638cac5a22	4639	=X/postgres,postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres
138188	public	reverse_transaction_v2	p_transaction_id uuid, p_reason text, p_user_id uuid	jsonb	FUNCTION	v	true	postgres	search_path=public, pg_temp	plpgsql	080ab8d57a360c0a7e278e4eb1946ddc	3144	postgres=X/postgres,service_role=X/postgres
136655	public	reverse_transfer	p_transfer_id uuid, p_reason text, p_user_id uuid	jsonb	FUNCTION	v	true	postgres	search_path=public, pg_temp	plpgsql	afe4861ccbd7baddce507ce38538f31d	3696	postgres=X/postgres,service_role=X/postgres
142337	public	reverse_vale_salida	p_slip_id uuid, p_reason text, p_user_id uuid	jsonb	FUNCTION	v	true	postgres	search_path=public, pg_temp	plpgsql	7a77342d9f0c98dae673400df09384a7	3499	postgres=X/postgres,service_role=X/postgres
136727	public	role_name_to_enum	p_role_name text	text	FUNCTION	i	false	postgres		plpgsql	4541af0819f74e32591c30b47285ade8	454	postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres
131406	public	save_ai_api_key	p_provider text, p_api_key text, p_label text	uuid	FUNCTION	v	true	postgres	search_path=public, extensions	plpgsql	42446f2fa7fb44d60da982037179a286	579	postgres=X/postgres,service_role=X/postgres
132042	public	save_product_cost_sheet	p_product_id uuid, p_store_id uuid, p_template_id text, p_modalidad text, p_calculated_data jsonb, p_cost_price numeric	jsonb	FUNCTION	v	true	postgres	search_path=public	plpgsql	4e2a2321cc82cb13bcd307c307f4c502	1667	postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres
138340	public	set_audit_log_trace_id		trigger	FUNCTION	v	false	postgres		plpgsql	5f9189dd1d5585453f2fa949304dc190	204	=X/postgres,postgres=X/postgres,anon=X/postgres,authenticated=X/postgres,service_role=X/postgres
134419	public	set_default_due_date_commission		trigger	FUNCTION	v	false	postgres		plpgsql	20c4d2970957337837e2a024d91b8207	154	postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres
134239	public	set_default_due_date_receipt		trigger	FUNCTION	v	false	postgres		plpgsql	fa57be6ef03ca20387eda9a39a6104c4	349	postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres
134241	public	set_default_due_date_service		trigger	FUNCTION	v	false	postgres		plpgsql	e78bc502c217c4ff95cea50a31bd0e1b	345	postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres
138551	public	set_purchase_order_status	p_po_id uuid, p_new_status purchase_status_enum, p_user_id uuid, p_reason text	jsonb	FUNCTION	v	true	postgres	search_path=public, extensions	plpgsql	53ae1222f47204d6dd42b9ce1e16751b	2527	postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres
138596	public	set_received_service_status	p_service_id uuid, p_new_status text, p_user_id uuid, p_reason text	jsonb	FUNCTION	v	true	postgres	search_path=public, extensions	plpgsql	5aa60f383ba80b7662cc3a3c290fb0eb	1725	postgres=X/postgres,service_role=X/postgres
137075	public	set_transfer_approval_rule	p_tenant_id uuid, p_store_id uuid, p_threshold_amount numeric, p_threshold_quantity numeric, p_approver_roles text[], p_is_active boolean, p_user_id uuid	jsonb	FUNCTION	v	true	postgres	search_path=public, pg_temp	plpgsql	880327063ae559f685ae685792f08e1e	2101	postgres=X/postgres,service_role=X/postgres
133149	public	snapshot_commission_rule		trigger	FUNCTION	v	true	postgres	search_path=pg_catalog, public	plpgsql	5d68137234f36c93dcd2c3ac618ec181	957	postgres=X/postgres,service_role=X/postgres
131945	public	soft_delete_store	p_store_id uuid, p_deleted_by uuid	jsonb	FUNCTION	v	true	postgres	search_path=public	plpgsql	ee3f201799b913a717851b5fc6644460	1422	postgres=X/postgres,service_role=X/postgres
130958	public	stores_soft_delete_cleanup		trigger	FUNCTION	v	false	postgres		plpgsql	b6db5ec5a6084a08049f817c0167458e	119	postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres
131719	public	sync_inventory_from_products	p_store_id uuid	TABLE(sync_product_id uuid, product_name text, action text, old_qty numeric, new_qty numeric)	FUNCTION	v	true	postgres	search_path=public, extensions	plpgsql	802bb9dad5be4e65237e01c5041e2adf	2240	postgres=X/postgres,service_role=X/postgres
131044	public	sync_product_has_movements		trigger	FUNCTION	v	true	postgres	search_path=public, pg_temp	plpgsql	fdd4e6bb06ad89a9657d950c6dabe031	273	postgres=X/postgres,service_role=X/postgres
131067	public	sync_product_stock		trigger	FUNCTION	v	true	postgres	search_path=public, pg_temp	plpgsql	ac6af0450dba4906b12ba2d94ef429ea	466	postgres=X/postgres,service_role=X/postgres
33484	public	sync_products_stock_current		trigger	FUNCTION	v	false	postgres	search_path=public, extensions	plpgsql	5cac0e005b65713a902ced43e2e64060	237	postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres
138343	public	test_trace_id_setting		text	FUNCTION	v	false	postgres		sql	587cdb7b9a0246d23312c8e64ac9b550	46	=X/postgres,postgres=X/postgres,anon=X/postgres,authenticated=X/postgres,service_role=X/postgres
134497	public	time_dist	time without time zone, time without time zone	interval	FUNCTION	i	false	supabase_admin		c	570a6afc92722fa17cb3fb725c661bb5	9	=X/supabase_admin,supabase_admin=X/supabase_admin,postgres=X/supabase_admin,anon=X/supabase_admin,authenticated=X/supabase_admin,service_role=X/supabase_admin
133144	public	touch_updated_at		trigger	FUNCTION	v	true	postgres	search_path=pg_catalog, public	plpgsql	301a884953d37769916294bb60562e05	52	postgres=X/postgres,service_role=X/postgres
136850	public	transfer_requires_approval	p_origin_store_id uuid, p_destination_store_id uuid, p_items jsonb	boolean	FUNCTION	v	true	postgres	search_path=public	plpgsql	559ccc278fe9c6ff234f01ca3bd66aa9	1246	postgres=X/postgres,service_role=X/postgres
134499	public	ts_dist	timestamp without time zone, timestamp without time zone	interval	FUNCTION	i	false	supabase_admin		c	cd9d836b7dd414c3713096792f16bf8d	7	=X/supabase_admin,supabase_admin=X/supabase_admin,postgres=X/supabase_admin,anon=X/supabase_admin,authenticated=X/supabase_admin,service_role=X/supabase_admin
134501	public	tstz_dist	timestamp with time zone, timestamp with time zone	interval	FUNCTION	i	false	supabase_admin		c	d9abd396677b459458fae044fa46f4b1	9	=X/supabase_admin,supabase_admin=X/supabase_admin,postgres=X/supabase_admin,anon=X/supabase_admin,authenticated=X/supabase_admin,service_role=X/supabase_admin
25557	public	update_inventory_after_sale		trigger	FUNCTION	v	false	postgres	search_path=public, extensions	plpgsql	3d2a600d59d7138f8e3c33f29a426b4c	632	postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres
138055	public	update_orphaned_users_log_updated_at		trigger	FUNCTION	v	false	postgres		plpgsql	301a884953d37769916294bb60562e05	52	=X/postgres,postgres=X/postgres,anon=X/postgres,authenticated=X/postgres,service_role=X/postgres
134235	public	update_payment_status		trigger	FUNCTION	v	false	postgres		plpgsql	07796fe0c481a8b6a09c097fa138afbc	3287	postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres
132267	public	update_po_updated_at		trigger	FUNCTION	v	false	postgres		plpgsql	a27bb088c067b7b77a9f0707b0048e40	48	postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres
132229	public	update_purchase_orders_updated_at		trigger	FUNCTION	v	false	postgres		plpgsql	ed12387a25646709aca6cd9b21720d1f	51	postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres
138785	public	update_receipt_item_tasa	p_receipt_item_id uuid, p_new_tasa_cambio_recepcion numeric, p_new_moneda_recepcion text, p_motivo text, p_user_id uuid	jsonb	FUNCTION	v	true	postgres	search_path=public, extensions	plpgsql	4c996cf5f1fc279143f60b312eca2793	4623	postgres=X/postgres,service_role=X/postgres
133215	public	update_reception_items	p_receipt_id uuid, p_item_updates jsonb, p_user_id uuid	jsonb	FUNCTION	v	true	postgres	search_path=public, extensions	plpgsql	fb0d30aa320949550a9aeaef265d8a0e	2333	postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres
132195	public	update_suppliers_updated_at		trigger	FUNCTION	v	false	postgres		plpgsql	301a884953d37769916294bb60562e05	52	postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres
59867	public	update_transaction_taxes	p_transaction_id uuid, p_applied_taxes jsonb, p_tax_amount numeric, p_total_amount numeric	boolean	FUNCTION	v	true	postgres	search_path=public, extensions	plpgsql	5923cf78c99715b637869bd567c4b422	18847	postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres
43263	public	update_updated_at_column		trigger	FUNCTION	v	false	postgres		plpgsql	301a884953d37769916294bb60562e05	52	postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres
138088	public	update_user_invitations_updated_at		trigger	FUNCTION	v	false	postgres		plpgsql	301a884953d37769916294bb60562e05	52	=X/postgres,postgres=X/postgres,anon=X/postgres,authenticated=X/postgres,service_role=X/postgres
142883	public	upsert_manual_exchange_rate_with_audit	p_actor_id uuid, p_currency text, p_rate numeric, p_rate_date date, p_source text, p_capture_method text, p_source_ip text	jsonb	FUNCTION	v	true	postgres	search_path=public, pg_temp	plpgsql	1407e910ca6b288d8417f1abad2772b1	2273	postgres=X/postgres,service_role=X/postgres
131996	public	upsert_store_cost_template	p_store_id uuid, p_template_id text, p_template_data jsonb, p_modalidad text, p_pdf_format text, p_created_by uuid	jsonb	FUNCTION	v	true	postgres	search_path=public	plpgsql	bb2f9461291702eda9d74288f1416514	1408	postgres=X/postgres,service_role=X/postgres
132923	public	upsert_usage_aggregate	p_bucket_start timestamp with time zone, p_bucket_end timestamp with time zone, p_metric_type text, p_service text, p_endpoint text, p_count integer, p_sum_value double precision	void	FUNCTION	v	true	postgres	search_path=pg_catalog, public	plpgsql	9befc5b0746111bff9fbe0ec87be4048	506	postgres=X/postgres,service_role=X/postgres
38664	public	validate_active_store		trigger	FUNCTION	v	true	postgres	search_path=pg_catalog, public, pg_temp	plpgsql	da6ee996cd75f082c9a5e29b645021e6	2422	postgres=X/postgres,service_role=X/postgres
137560	public	validate_backup_registry_drift		jsonb	FUNCTION	v	true	postgres	search_path=public	plpgsql	24b04531dbef3e6e84af18ad4228a617	1283	postgres=X/postgres,service_role=X/postgres
138292	public	validate_operation_date	p_new_date timestamp with time zone, p_store_id uuid	void	FUNCTION	v	true	postgres	search_path=public, pg_temp	plpgsql	8559311d55219df06b79d84cf98772e2	1276	postgres=X/postgres,service_role=X/postgres
142115	public	validate_payment_transactions_invariants		trigger	FUNCTION	v	false	postgres	search_path=public, pg_temp	plpgsql	c95512f62fd75d2a0cf446485d920079	2232	=X/postgres,postgres=X/postgres,anon=X/postgres,authenticated=X/postgres,service_role=X/postgres
137561	public	validate_post_restore	p_store_id uuid, p_backup_payload jsonb	jsonb	FUNCTION	v	true	postgres	search_path=public	plpgsql	fbe19f09cb577b8370cabbd5b7add704	4872	postgres=X/postgres,service_role=X/postgres
137569	public	validate_pre_restore_fk_integrity	p_store_id uuid	jsonb	FUNCTION	v	true	postgres	search_path=public	plpgsql	b796132c713caa6ba62ea9c93559a7be	4081	postgres=X/postgres,service_role=X/postgres,costpro_snapshot_restorer=X/postgres
137398	public	validate_store_can_be_modified	p_store_id uuid, p_check_type text	jsonb	FUNCTION	s	true	postgres	search_path=public	plpgsql	fca47bf45c01eb77c366a28aae165602	3709	postgres=X/postgres,service_role=X/postgres
138148	public	validate_tenant_access	p_user_id uuid, p_store_id uuid	boolean	FUNCTION	s	true	postgres	search_path=public, pg_temp	plpgsql	4296dab9243d7ae933b8dfc7a021e761	612	postgres=X/postgres,service_role=X/postgres
132487	public	validate_transfer_operation_date	p_new_date timestamp with time zone, p_origin_store_id uuid, p_destination_store_id uuid	void	FUNCTION	v	true	postgres	search_path=public	plpgsql	bfd0b74503a36b229a4119c6a78e8b35	987	postgres=X/postgres,service_role=X/postgres
63379	public	validate_transfer_stores		trigger	FUNCTION	v	false	postgres	search_path=public, extensions	plpgsql	f57efc4cbdcfcec25b00c11f73f93620	181	postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres
88196	public	verify_audit_chain		jsonb	FUNCTION	v	true	postgres	search_path=public, extensions	plpgsql	739f26967854cedb52e8198ff1aab41e	1145	postgres=X/postgres,service_role=X/postgres
138619	public	void_closed_production_order	p_order_id uuid, p_reason text, p_user_id uuid	jsonb	FUNCTION	v	true	postgres	search_path=public, extensions	plpgsql	1a66a8bc0990766cc37d1621d4003315	2646	postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres
136900	public	void_inventory_adjustment	p_adjustment_id uuid, p_user_id uuid	jsonb	FUNCTION	v	true	postgres	search_path=public	plpgsql	bd0c24ec918a221d0970baa65955694e	1398	postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres
138819	public	void_pending_reception	p_receipt_id uuid, p_user_id uuid, p_reason text, p_operation_date timestamp with time zone	jsonb	FUNCTION	v	true	postgres	search_path=public, pg_temp	plpgsql	3197f2ad7d67ef137bb132592c0659e2	2570	=X/postgres,postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres
138595	public	void_received_service_with_reversal	p_service_id uuid, p_user_id uuid, p_reason text, p_operation_date timestamp with time zone	jsonb	FUNCTION	v	true	postgres	search_path=public, extensions	plpgsql	e1ba8c1c6089871fe9dc45a7e01cf3a4	2204	postgres=X/postgres,service_role=X/postgres
136714	public	void_reception_with_reversal	p_receipt_id uuid, p_user_id uuid, p_reason text, p_operation_date timestamp with time zone	void	FUNCTION	v	true	postgres	search_path=public, extensions	plpgsql	e86eae10b3f09939ad6c1ab9c4996217	2046	postgres=X/postgres,service_role=X/postgres
138000	public	void_transaction	p_transaction_id uuid, p_reason text, p_operation_date timestamp with time zone, p_user_id uuid	jsonb	FUNCTION	v	true	postgres	search_path=pg_catalog, public	plpgsql	b2cb434b5ad6c59fe13b347fd362f534	3350	=X/postgres,postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres
142967	public	w62_df04_classify	p_receipt_ts timestamp with time zone, p_qty numeric, p_unit_cost numeric, p_has_doc boolean	text	FUNCTION	i	false	postgres		sql	f4d0c5f4145368c5a222c9e281ba91ea	707	=X/postgres,postgres=X/postgres,anon=X/postgres,authenticated=X/postgres,service_role=X/postgres
142909	public	w62_guard_wac_writer		trigger	FUNCTION	v	false	postgres	search_path=public, pg_temp	plpgsql	0c5cbc775a7fb20cda10c98ad21a90ed	315	=X/postgres,postgres=X/postgres,anon=X/postgres,authenticated=X/postgres,service_role=X/postgres
138616	public	withdraw_production_item_deprecated_6arg	p_item_id uuid, p_qty numeric, p_unit_cost numeric, p_store_id uuid, p_user_id uuid, p_idempotency_key text	jsonb	FUNCTION	v	true	postgres	search_path=public, extensions	plpgsql	26db3ed6351c8e85a2643dab9b889607	3068	postgres=X/postgres
142306	public	withdraw_production_item_deprecated_9arg	p_item_id uuid, p_qty numeric, p_unit_cost numeric, p_store_id uuid, p_user_id uuid, p_idempotency_key text, p_reference_id uuid, p_reference_doc text, p_server_side_cost boolean	jsonb	FUNCTION	v	true	postgres	search_path=public, extensions	plpgsql	119f9521fa7043654d535d7a9352a209	4322	postgres=X/postgres
142921	public	withdraw_production_item_v3	p_item_id uuid, p_qty numeric, p_store_id uuid, p_user_id uuid, p_idempotency_key text, p_reference_id uuid, p_reference_doc text	jsonb	FUNCTION	v	true	postgres	search_path=public, extensions	plpgsql	99cf3b60813493beb8558ab7823e904a	4599	postgres=X/postgres,service_role=X/postgres,authenticated=X/postgres
